ClaimId,CustomerId,PolicyId,ClaimType,ClaimDate,Details
CLID-1082,CID-175,PID-429,Home,2022-01-21,A tree fell on the customer's house during a storm causing substantial damage.
CLID-1083,CID-175,PID-429,Home,2021-08-08,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-1084,CID-175,PID-430,Home,2022-07-08,A tree fell on the customer's house during a storm causing substantial damage.
CLID-1085,CID-175,PID-430,Home,2022-10-01,Home damage was reported after a severe storm caused leaks in the roof.
CLID-1086,CID-176,PID-431,Home,2023-02-17,A tree fell on the customer's house during a storm causing substantial damage.
CLID-1087,CID-176,PID-431,Home,2022-09-05,A tree fell on the customer's house during a storm causing substantial damage.
CLID-1088,CID-176,PID-431,Home,2022-08-30,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-1089,CID-176,PID-431,Home,2023-01-15,A tree fell on the customer's house during a storm causing substantial damage.
CLID-1090,CID-177,PID-432,Home,2020-12-26,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-1091,CID-177,PID-433,Boat,2023-08-03,The customer reported theft of their boating equipment while docked.
CLID-1092,CID-177,PID-433,Boat,2023-08-23,The boat had mechanical issues while out on the water causing delays.
CLID-1093,CID-177,PID-433,Boat,2023-03-15,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-1094,CID-177,PID-433,Boat,2023-03-31,The customer reported theft of their boating equipment while docked.
CLID-1095,CID-178,PID-434,Travel,2024-03-08,Claims for lost items while traveling abroad.
CLID-1096,CID-178,PID-435,Boat,2025-02-17,Claim submitted for boat damage after an accident at the marina.
CLID-1097,CID-179,PID-436,Travel,2022-06-10,Claims for lost items while traveling abroad.
CLID-1098,CID-179,PID-436,Travel,2022-05-18,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-1099,CID-179,PID-436,Travel,2022-02-25,Claims for lost items while traveling abroad.
CLID-1100,CID-179,PID-436,Travel,2021-12-28,The trip was interrupted due to missed connections and claims have been initiated.
CLID-1101,CID-179,PID-437,Travel,2021-05-24,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-1102,CID-179,PID-437,Travel,2020-11-01,Claims for lost items while traveling abroad.
CLID-1103,CID-179,PID-437,Travel,2020-10-20,Claim filed for travel cancellation due to a medical emergency.
CLID-1104,CID-179,PID-437,Travel,2020-10-21,The customer had to file a claim for lost luggage during travel.
CLID-1105,CID-179,PID-438,Auto,2023-11-23,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-1106,CID-179,PID-438,Auto,2023-10-05,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-1107,CID-179,PID-438,Auto,2024-01-07,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-1108,CID-179,PID-438,Auto,2024-01-09,Car damage occurred from an uninsured motorist running a red light.
CLID-1109,CID-180,PID-439,Boat,2021-01-16,Claim submitted for boat damage after an accident at the marina.
CLID-1110,CID-180,PID-440,Home,2024-03-23,A tree fell on the customer's house during a storm causing substantial damage.
CLID-1111,CID-180,PID-440,Home,2024-08-13,The home experienced significant water damage due to a burst pipe.
CLID-1112,CID-180,PID-440,Home,2024-08-15,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-1113,CID-180,PID-441,Home,2021-11-03,The home experienced significant water damage due to a burst pipe.
CLID-1114,CID-180,PID-441,Home,2022-01-17,"Home was vandalized, leading to claims for broken windows and theft."
CLID-1115,CID-181,PID-442,Travel,2022-09-23,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-1116,CID-181,PID-442,Travel,2023-02-27,Travel issues due to missed connections and lost luggage during the trip.
CLID-1117,CID-181,PID-442,Travel,2022-11-26,The customer had to file a claim for lost luggage during travel.
CLID-1118,CID-181,PID-442,Travel,2023-01-14,The trip was interrupted due to missed connections and claims have been initiated.
CLID-1119,CID-181,PID-443,Auto,2021-02-17,Car damage occurred from an uninsured motorist running a red light.
CLID-1120,CID-181,PID-444,Travel,2022-04-15,The trip was interrupted due to missed connections and claims have been initiated.
CLID-1121,CID-181,PID-445,Home,2024-02-05,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-1122,CID-182,PID-446,Boat,2024-11-14,The boat had mechanical issues while out on the water causing delays.
CLID-1123,CID-182,PID-446,Boat,2025-01-18,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-1124,CID-182,PID-446,Boat,2024-06-02,The customer reported theft of their boating equipment while docked.
CLID-1125,CID-182,PID-446,Boat,2024-10-27,The customer reported theft of their boating equipment while docked.
CLID-1126,CID-182,PID-447,Auto,2024-09-09,There was a car accident in a parking lot involving multiple vehicles.
CLID-1127,CID-182,PID-447,Auto,2024-09-24,The claim was filed due to a car accident that caused minor damage.
CLID-1128,CID-182,PID-447,Auto,2025-01-13,Car damage occurred from an uninsured motorist running a red light.
CLID-1129,CID-182,PID-448,Travel,2025-11-12,Claims for lost items while traveling abroad.
CLID-1130,CID-182,PID-449,Boat,2024-02-01,Claim submitted for boat damage after an accident at the marina.
CLID-1131,CID-182,PID-449,Boat,2024-04-09,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-1132,CID-182,PID-449,Boat,2024-08-28,The customer reported theft of their boating equipment while docked.
CLID-1133,CID-182,PID-449,Boat,2024-05-14,The boat had mechanical issues while out on the water causing delays.
CLID-1134,CID-183,PID-450,Home,2025-11-12,The home experienced significant water damage due to a burst pipe.
CLID-1135,CID-183,PID-450,Home,2025-11-12,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-1136,CID-183,PID-450,Home,2025-11-12,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-1137,CID-183,PID-450,Home,2025-11-12,A tree fell on the customer's house during a storm causing substantial damage.
CLID-1138,CID-183,PID-451,Boat,2025-11-12,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-1139,CID-183,PID-452,Auto,2025-05-27,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-1140,CID-183,PID-452,Auto,2025-01-29,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-1141,CID-183,PID-452,Auto,2025-08-16,There was a car accident in a parking lot involving multiple vehicles.
CLID-1142,CID-183,PID-453,Auto,2024-07-17,There was a car accident in a parking lot involving multiple vehicles.
CLID-1143,CID-183,PID-453,Auto,2024-06-07,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-1144,CID-183,PID-453,Auto,2024-03-05,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-1145,CID-183,PID-453,Auto,2024-10-11,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-1146,CID-184,PID-454,Travel,2024-05-24,The trip was interrupted due to missed connections and claims have been initiated.
CLID-1147,CID-184,PID-454,Travel,2023-10-18,Travel issues due to missed connections and lost luggage during the trip.
CLID-1148,CID-184,PID-454,Travel,2023-12-23,The customer had to file a claim for lost luggage during travel.
CLID-1149,CID-184,PID-454,Travel,2024-01-07,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-1150,CID-184,PID-455,Boat,2023-01-18,The customer reported theft of their boating equipment while docked.
CLID-1151,CID-184,PID-455,Boat,2022-10-17,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-1152,CID-184,PID-456,Auto,2023-04-03,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-1153,CID-184,PID-456,Auto,2023-05-25,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-1154,CID-184,PID-456,Auto,2022-07-11,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-1155,CID-184,PID-456,Auto,2023-02-07,There was a car accident in a parking lot involving multiple vehicles.
CLID-1156,CID-185,PID-457,Home,2024-08-01,The home experienced significant water damage due to a burst pipe.
CLID-1157,CID-185,PID-457,Home,2024-03-14,Home damage was reported after a severe storm caused leaks in the roof.
CLID-1158,CID-185,PID-457,Home,2024-04-24,The home experienced significant water damage due to a burst pipe.
CLID-1159,CID-185,PID-458,Travel,2024-08-06,The trip was interrupted due to missed connections and claims have been initiated.
CLID-1160,CID-185,PID-458,Travel,2024-09-27,The customer had to file a claim for lost luggage during travel.
CLID-1161,CID-186,PID-459,Boat,2020-07-22,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-1162,CID-186,PID-459,Boat,2020-05-30,The customer reported theft of their boating equipment while docked.
CLID-1163,CID-187,PID-460,Auto,2023-05-21,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-1164,CID-187,PID-460,Auto,2023-05-10,Car damage occurred from an uninsured motorist running a red light.
CLID-1165,CID-187,PID-461,Travel,2022-06-26,The customer had to file a claim for lost luggage during travel.
CLID-1166,CID-188,PID-462,Auto,2024-03-08,There was a car accident in a parking lot involving multiple vehicles.
CLID-1167,CID-188,PID-463,Travel,2025-01-18,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-1168,CID-188,PID-463,Travel,2024-09-06,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-1169,CID-188,PID-464,Travel,2022-06-27,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-1170,CID-188,PID-464,Travel,2022-02-10,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-1171,CID-188,PID-464,Travel,2022-02-26,The trip was interrupted due to missed connections and claims have been initiated.
CLID-1172,CID-189,PID-465,Boat,2023-09-14,The customer reported theft of their boating equipment while docked.
CLID-1173,CID-189,PID-465,Boat,2024-08-13,The customer reported theft of their boating equipment while docked.
CLID-1174,CID-190,PID-466,Boat,2021-12-28,The boat had mechanical issues while out on the water causing delays.
CLID-1175,CID-190,PID-466,Boat,2022-08-22,The customer reported theft of their boating equipment while docked.
CLID-1176,CID-190,PID-466,Boat,2022-05-16,Claim submitted for boat damage after an accident at the marina.
CLID-1177,CID-190,PID-466,Boat,2022-03-31,Claim submitted for boat damage after an accident at the marina.
CLID-1178,CID-190,PID-467,Travel,2025-04-12,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-1179,CID-190,PID-467,Travel,2025-09-03,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-1180,CID-190,PID-467,Travel,2025-01-05,Claim filed for travel cancellation due to a medical emergency.
CLID-1181,CID-190,PID-467,Travel,2025-06-03,Claims for lost items while traveling abroad.
CLID-1182,CID-191,PID-468,Travel,2025-04-26,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-1183,CID-191,PID-468,Travel,2025-07-15,The customer had to file a claim for lost luggage during travel.
CLID-1184,CID-191,PID-468,Travel,2025-09-14,Claim filed for travel cancellation due to a medical emergency.
CLID-1185,CID-191,PID-468,Travel,2025-04-05,Claims for lost items while traveling abroad.
CLID-1186,CID-191,PID-469,Travel,2020-11-20,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-1187,CID-191,PID-469,Travel,2020-04-25,Claims for lost items while traveling abroad.
CLID-1188,CID-191,PID-469,Travel,2021-03-07,Travel issues due to missed connections and lost luggage during the trip.
CLID-1189,CID-191,PID-470,Travel,2025-11-12,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-1190,CID-191,PID-470,Travel,2025-11-12,The customer had to file a claim for lost luggage during travel.
CLID-1191,CID-191,PID-471,Home,2025-09-22,"Home was vandalized, leading to claims for broken windows and theft."
CLID-1192,CID-191,PID-471,Home,2025-11-12,The home experienced significant water damage due to a burst pipe.
CLID-1193,CID-192,PID-472,Boat,2023-10-17,Claim submitted for boat damage after an accident at the marina.
CLID-1194,CID-192,PID-472,Boat,2023-11-20,The customer reported theft of their boating equipment while docked.
CLID-1195,CID-192,PID-473,Boat,2025-11-12,The boat had mechanical issues while out on the water causing delays.
CLID-1196,CID-192,PID-473,Boat,2025-11-12,The customer reported theft of their boating equipment while docked.
CLID-1197,CID-192,PID-473,Boat,2025-11-12,The customer reported theft of their boating equipment while docked.
CLID-1198,CID-192,PID-474,Home,2025-06-27,"Home was vandalized, leading to claims for broken windows and theft."
